,lab_id,drugA,drugB,ICxx,ICxxA,ICxxB,min_CI,Ca_min,Cb_min,Ca_range_lower,Ca_range_upper,Cb_range_lower,Cb_range_upper,equality_A,equality_B
14,10004,SGX-523,TRAMETINIB,0.85,-0.10928262385557376,-3.285709171251445,0.3567749273477048,[0.00411523],[0.00018205],0.00411522633744856,0.48611449392448985,0.00014581630209535017,0.00018205147944532494,equal_to,equal_to
15,10004,GILTERITINIB,TRAMETINIB,0.85,0.0,-3.285709171251445,0.38270782742997866,[0.01117224],[0.00019244],0.0043500150495716025,0.6415399935942269,0.00013050045148714826,0.0002034174841634107,greater_than,equal_to
16,10004,GDC-0032,TRAMETINIB,0.85,-2.1675182425852237,-3.285709171251445,,,,,,,,equal_to,equal_to
17,10292,HESPERIDIN,TRAMETINIB,0.85,0.0,-3.890672236797899,3.6493890898365393,[0.89496476],[0.00035429],,,,,greater_than,equal_to
18,10292,AZD4547,TRAMETINIB,0.85,0.0,-3.8894719132551483,3.5508303330885744,[0.12142629],[0.00044233],,,,,greater_than,equal_to
19,10292,NVP-ADW742,TRAMETINIB,0.85,0.0,-3.890672236797899,3.6057564000492053,[1.],[0.00033517],,,,,greater_than,equal_to
20,10292,GSK-690693,TRAMETINIB,0.85,-0.5607296202196472,-3.890672236797899,1.7422137057677078,[0.20007187],[0.0001305],,,,,equal_to,equal_to
21,10292,CRIZOTINIB,TRAMETINIB,0.85,0.0,-3.8894719132551483,3.836002469202574,[0.00411523],[0.00049424],,,,,greater_than,equal_to
22,10292,GEFITINIB,TRAMETINIB,0.85,-0.7773860011385578,-3.890672236797899,1.9024170873623283,[0.12835411],[0.00014582],,,,,equal_to,equal_to
23,10292,FULVESTRANT,TRAMETINIB,0.85,-0.3645935573172858,-3.894273207426152,3.2979116505480457,[0.00757637],[0.00041846],,,,,equal_to,equal_to
24,10292,MLN120B,TRAMETINIB,0.85,0.0,-3.8894719132551483,2.6031626304350186,[0.0045982],[0.00033517],,,,,greater_than,equal_to
25,10292,IXABEPOLONE,TRAMETINIB,0.85,-2.385606273598312,-3.890672236797899,,,,,,,,equal_to,equal_to
26,10292,I-BET762,TRAMETINIB,0.85,0.0,-3.8894719132551483,4.285722082356377,[0.00411523],[0.00055225],,,,,greater_than,equal_to
27,10292,NILOTINIB,TRAMETINIB,0.85,0.0,-3.890672236797899,4.065836126152998,[0.00411523],[0.00052244],,,,,greater_than,equal_to
28,10292,GLESATINIB,TRAMETINIB,0.85,-0.044858369617571725,-3.890672236797899,,,,,,,,equal_to,equal_to
29,10292,BGB324,TRAMETINIB,0.85,0.0,-3.890672236797899,,,,,,,,greater_than,equal_to
30,10292,AXITINIB,TRAMETINIB,0.85,0.0,-3.890672236797899,,,,,,,,greater_than,equal_to
31,10292,SGX-523,TRAMETINIB,0.85,0.0,-3.890672236797899,,,,,,,,greater_than,equal_to
32,10292,GILTERITINIB,TRAMETINIB,0.85,0.0,-3.890672236797899,,,,,,,,greater_than,equal_to
33,10292,GDC-0032,TRAMETINIB,0.85,-2.385606273598312,-3.8894719132551483,,,,,,,,equal_to,equal_to
34,10326,HESPERIDIN,TRAMETINIB,0.85,-2.385606273598312,-1.4012012091325303,28.66964729703597,[0.1148724],[0.03],,,,,equal_to,equal_to
35,10326,AZD4547,TRAMETINIB,0.85,-2.385606273598312,-1.4204063858165448,7.7624416851527,[0.02869392],[0.03],,,,,equal_to,equal_to
36,10326,NVP-ADW742,TRAMETINIB,0.85,0.0,-1.6172594468276924,0.3916788493803304,[0.00411523],[0.00935586],0.00411522633744856,0.9460257701531022,0.0008608176011805335,0.022731918451460855,equal_to,equal_to
37,10326,GSK-690693,TRAMETINIB,0.85,-0.33786942222596617,-1.3807957089057648,0.1891281798526651,[0.05282716],[0.0030842],0.00411522633744856,0.4350553403151722,0.00013794597949063104,0.029999999999999995,equal_to,equal_to
38,10326,CRIZOTINIB,TRAMETINIB,0.85,0.0,-1.7108846831622628,0.21226898189285032,[0.04472663],[0.00326017],0.00411522633744856,0.6415399935942269,0.00291773514027685,0.004807498567691362,greater_than,equal_to
39,10326,GEFITINIB,TRAMETINIB,0.85,-1.3944271917291995,-1.3807957089057648,0.5218230949914429,[0.00435002],[0.01722467],0.0043500150495716025,0.033890734633338436,0.00013050045148714826,0.01722467054946223,equal_to,equal_to
40,10326,FULVESTRANT,TRAMETINIB,0.85,0.0,-1.3819960324485159,1.2908569099945986,[0.60691337],[0.02838077],,,,,greater_than,equal_to
41,10336,HESPERIDIN,TRAMETINIB,0.85,0.0,1.0174507295105362,0.03494335271296187,[0.03206151],[0.03],0.03206150833255841,0.6069133665239947,0.00012345679012345698,0.029999999999999995,greater_than,greater_than
42,10336,AZD4547,TRAMETINIB,0.85,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
43,10336,NVP-ADW742,TRAMETINIB,0.85,0.0,1.0174507295105362,0.023373737740696565,[0.02298274],[0.00407032],0.02298273722084429,0.22355279661380695,0.0014183533411213799,0.012347206901426426,greater_than,greater_than
44,10336,GSK-690693,TRAMETINIB,0.85,-2.385606273598312,1.0174507295105362,,,,,,,,equal_to,greater_than
45,10336,CRIZOTINIB,TRAMETINIB,0.85,0.0,1.0174507295105362,0.037880093177583285,[0.03786823],[0.00012346],0.03786823373568862,0.459876838497501,0.00012345679012345698,0.00600215623426787,equal_to,greater_than
46,10336,GEFITINIB,TRAMETINIB,0.85,0.0,1.0174507295105362,1.0000118594418947,[1.],[0.00012346],,,,,equal_to,greater_than
47,10336,FULVESTRANT,TRAMETINIB,0.85,0.0,1.0174507295105362,0.026802119812788527,[0.02568005],[0.01168078],0.025680047198171654,0.10280675334403239,0.001136047012070659,0.012347206901426426,equal_to,greater_than
48,10336,MLN120B,TRAMETINIB,0.85,-0.04438115291951259,1.0174507295105362,0.006866253462740713,[0.00411523],[0.02402886],0.00411522633744856,0.89496475779377,0.00028377261162687887,0.029999999999999995,equal_to,greater_than
49,10336,IXABEPOLONE,TRAMETINIB,0.85,0.0,1.0174507295105362,0.005237298952065431,[0.00411523],[0.01168078],0.00411522633744856,0.008948540115422496,0.011050315033964668,0.028380773104593048,greater_than,greater_than
50,10336,I-BET762,TRAMETINIB,0.85,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
51,10336,NILOTINIB,TRAMETINIB,0.85,0.0,1.0174507295105362,0.0499877123157488,[0.04997585],[0.00012346],0.049975852873854136,0.89496475779377,0.00012345679012345698,0.010453882790440827,equal_to,greater_than
52,10336,GLESATINIB,TRAMETINIB,0.85,0.0,1.0174507295105362,,,,,,,,equal_to,greater_than
53,10336,BGB324,TRAMETINIB,0.85,-2.385606273598312,1.0174507295105362,,,,,,,,equal_to,greater_than
54,10336,AXITINIB,TRAMETINIB,0.85,0.0,1.0174507295105362,,,,,,,,equal_to,greater_than
55,10336,SGX-523,TRAMETINIB,0.85,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
56,10336,GILTERITINIB,TRAMETINIB,0.85,0.0,1.0174507295105362,,,,,,,,equal_to,greater_than
57,10336,GDC-0032,TRAMETINIB,0.85,0.0,1.0174507295105362,0.2264346409942104,[0.2235528],[0.03],0.22355279661380695,0.89496475779377,0.022731918451460855,0.029999999999999995,greater_than,greater_than
58,20003,HESPERIDIN,TRAMETINIB,0.85,0.0,-0.9894902339689708,0.09675264797790672,[0.00543099],[0.00935586],0.00411522633744856,0.89496475779377,0.008850881520714598,0.015415473106376948,equal_to,equal_to
59,20003,AZD4547,TRAMETINIB,0.85,0.0,-0.26809578477567975,0.025084825560884684,[0.0045982],[0.01105032],0.004598199316354362,0.7168326886700261,0.011050315033964668,0.01629498222218846,greater_than,equal_to
60,20003,NVP-ADW742,TRAMETINIB,0.85,0.0,-0.22008284306564366,0.03270651742661826,[0.00411523],[0.01722467],0.00411522633744856,0.89496475779377,0.004548017535010156,0.01722467054946223,greater_than,equal_to
61,20003,GSK-690693,TRAMETINIB,0.85,0.0,-0.6822074070247401,0.052174207523696094,[0.0045982],[0.00988964],0.004598199316354362,0.9460257701531022,0.001136047012070659,0.022731918451460855,equal_to,equal_to
62,20003,CRIZOTINIB,TRAMETINIB,0.85,0.0,-0.48175337538534,0.03095259318021519,[0.00411523],[0.00885088],0.00411522633744856,0.89496475779377,0.006706583898414207,0.010453882790440827,greater_than,equal_to
63,20003,GEFITINIB,TRAMETINIB,0.85,-0.3712745910901156,-1.061509646534025,0.07882932853879941,[0.00411523],[0.00600216],0.00411522633744856,0.38935919727205426,0.00012345679012345698,0.008373162007167896,equal_to,equal_to
64,20003,FULVESTRANT,TRAMETINIB,0.85,-0.1875461623372949,-0.20447863700988209,0.011919993386505363,[0.00435002],[0.00326017],0.0043500150495716025,0.6415399935942269,0.0032601676377397547,0.006344601197593701,equal_to,equal_to
65,20003,MLN120B,TRAMETINIB,0.85,0.0,-1.2799685313146894,0.22667169613533503,[0.00411523],[0.01168078],0.00411522633744856,0.8009619176928615,0.006706583898414207,0.012347206901426426,equal_to,equal_to
66,20003,IXABEPOLONE,TRAMETINIB,0.85,0.0,-1.4900251512960967,,,,,,,,greater_than,equal_to
67,20003,I-BET762,TRAMETINIB,0.85,0.0,-0.1984770192961269,0.0161851290982532,[0.00435002],[0.00749368],0.0043500150495716025,0.8009619176928615,0.007493684907713014,0.01722467054946223,greater_than,equal_to
68,20003,NILOTINIB,TRAMETINIB,0.85,0.0,-0.18167248969761468,0.011419745844456312,[0.00411523],[0.0048075],0.00411522633744856,0.6781421963699804,0.004807498567691362,0.01722467054946223,equal_to,equal_to
69,20003,GLESATINIB,TRAMETINIB,0.85,-0.4352216286300583,-1.1755403830953606,0.15200979038964635,[0.00435002],[0.00935586],0.00411522633744856,0.32965475059723487,0.004548017535010156,0.01305166020945517,equal_to,equal_to
70,20003,BGB324,TRAMETINIB,0.85,0.0,-0.19607637221062554,0.014080304306381719,[0.00411523],[0.0063446],0.00411522633744856,0.9460257701531022,0.006344601197593701,0.024028857530785853,greater_than,equal_to
71,20003,AXITINIB,TRAMETINIB,0.85,0.0,-0.6113883180024375,0.049276166813276664,[0.00411523],[0.01105032],0.00411522633744856,0.9460257701531022,0.0010167220390001534,0.024028857530785853,greater_than,equal_to
72,20003,SGX-523,TRAMETINIB,0.85,0.0,-0.8190442908983435,0.10574036444823048,[0.00411523],[0.01541547],0.00411522633744856,0.9460257701531022,0.0014183533411213799,0.01820740099571985,greater_than,equal_to
73,20003,GILTERITINIB,TRAMETINIB,0.85,0.0,-0.4493446397310654,0.015569635805389538,[0.00411523],[0.00407032],0.00411522633744856,0.9460257701531022,0.004070315411662183,0.009355856679551347,greater_than,equal_to
74,20003,GDC-0032,TRAMETINIB,0.85,-0.5640701371060624,-0.19247540158237264,0.01655929898946876,[0.00435002],[0.00039587],0.0043500150495716025,0.13567718038873947,0.00012345679012345698,0.00039587007695390645,equal_to,equal_to
