,lab_id,drugA,drugB,ICxx,ICxxA,ICxxB,min_CI,Ca_min,Cb_min,Ca_range_lower,Ca_range_upper,Cb_range_lower,Cb_range_upper,equality_A,equality_B
25,10292,IXABEPOLONE,TRAMETINIB,0.65,-1.2240608305220386,-3.01203540350424,0.6306095267494347,[0.00894854],[0.00046757],0.005740846368325831,0.047278444704045984,0.00012345679012345698,0.000522441708295587,equal_to,equal_to
26,10292,I-BET762,TRAMETINIB,0.65,0.0,-3.0108350799614887,2.0337625803029638,[0.00513786],[0.00197864],,,,,greater_than,equal_to
27,10292,NILOTINIB,TRAMETINIB,0.65,0.0,-3.01203540350424,2.038589304052978,[0.00435002],[0.00197864],,,,,greater_than,equal_to
28,10292,GLESATINIB,TRAMETINIB,0.65,0.0,-3.01203540350424,0.30569518222846154,[0.01394853],[0.00028377],0.013948530418638926,0.8466597242517359,0.00014581630209535017,0.00028377261162687887,greater_than,equal_to
29,10292,BGB324,TRAMETINIB,0.65,0.0,-3.01203540350424,0.2513601548222432,[0.00435002],[0.00024026],0.0043500150495716025,0.7168326886700261,0.0002402588411102082,0.00031707685599422186,greater_than,equal_to
30,10292,AXITINIB,TRAMETINIB,0.65,0.0,-3.01203540350424,0.1939477279386578,[0.00678058],[0.00018205],0.004598199316354362,0.8466597242517359,0.00014581630209535017,0.0002034174841634107,greater_than,equal_to
31,10292,SGX-523,TRAMETINIB,0.65,0.0,-3.01203540350424,0.22649635852118066,[0.00543099],[0.00021502],0.0054309886069260835,0.7577306150486957,0.0002150231955420096,0.00026845620346267523,greater_than,equal_to
32,10292,GILTERITINIB,TRAMETINIB,0.65,0.0,-3.01203540350424,0.2511253661101202,[0.00411523],[0.00024026],0.00411522633744856,0.7168326886700261,0.00022729105519737653,0.00026845620346267523,greater_than,equal_to
33,10292,GDC-0032,TRAMETINIB,0.65,-1.6845749441492384,-3.0108350799614887,,,,,,,,equal_to,equal_to
34,10326,HESPERIDIN,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
35,10326,AZD4547,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,equal_to
36,10326,NVP-ADW742,TRAMETINIB,0.65,0.0,1.0174507295105362,0.9486049193110093,[0.94602577],[0.02684894],0.9460257701531022,0.9460257701531022,0.02684894273381311,0.02684894273381311,greater_than,greater_than
37,10326,GSK-690693,TRAMETINIB,0.65,0.0,1.0174507295105362,0.13825632954664657,[0.13567718],[0.02684894],0.13567718038873947,0.9460257701531022,0.0008143556341181601,0.028380773104593048,greater_than,greater_than
38,10326,CRIZOTINIB,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
39,10326,GEFITINIB,TRAMETINIB,0.65,-0.6270627412498864,1.0174507295105362,0.645219847090453,[0.15160058],[0.03],0.15160058450033856,0.22355279661380695,0.00017222539104977516,0.029999999999999995,equal_to,greater_than
40,10326,FULVESTRANT,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
41,10336,HESPERIDIN,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
42,10336,AZD4547,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
43,10336,NVP-ADW742,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
44,10336,GSK-690693,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
45,10336,CRIZOTINIB,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
46,10336,GEFITINIB,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
47,10336,FULVESTRANT,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
48,10336,MLN120B,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
49,10336,IXABEPOLONE,TRAMETINIB,0.65,-1.9417947444031871,1.0174507295105362,1.4408476949158782,[0.01647478],[0.0001305],,,,,equal_to,greater_than
50,10336,I-BET762,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
51,10336,NILOTINIB,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
52,10336,GLESATINIB,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
53,10336,BGB324,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
54,10336,AXITINIB,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
55,10336,SGX-523,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
56,10336,GILTERITINIB,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
57,10336,GDC-0032,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
58,20003,HESPERIDIN,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
59,20003,AZD4547,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
60,20003,NVP-ADW742,TRAMETINIB,0.65,0.0,1.0174507295105362,0.9489076145335057,[0.94602577],[0.03],0.9460257701531022,0.9460257701531022,0.029999999999999995,0.029999999999999995,greater_than,greater_than
61,20003,GSK-690693,TRAMETINIB,0.65,0.0,1.0174507295105362,0.41429986243031325,[0.41157356],[0.02838077],0.4115735633808807,0.89496475779377,0.008373162007167896,0.028380773104593048,greater_than,greater_than
62,20003,CRIZOTINIB,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
63,20003,GEFITINIB,TRAMETINIB,0.65,0.0,1.0174507295105362,0.09489026548650926,[0.09200842],[0.03],0.09200842110610581,0.9460257701531022,0.0009099303933773614,0.029999999999999995,greater_than,greater_than
64,20003,FULVESTRANT,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
65,20003,MLN120B,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
66,20003,IXABEPOLONE,TRAMETINIB,0.65,-2.0019240483586556,1.0174507295105362,1.1862213735896483,[0.01180966],[0.00012346],,,,,equal_to,greater_than
67,20003,I-BET762,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
68,20003,NILOTINIB,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
69,20003,GLESATINIB,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
70,20003,BGB324,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
71,20003,AXITINIB,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
72,20003,SGX-523,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
73,20003,GILTERITINIB,TRAMETINIB,0.65,0.0,1.0174507295105362,,,,,,,,greater_than,greater_than
74,20003,GDC-0032,TRAMETINIB,0.65,0.0,1.0174507295105362,0.007971778180619128,[0.00716744],[0.00837316],0.0054309886069260835,0.27910540023892977,0.00017222539104977516,0.029999999999999995,equal_to,greater_than
